id,commune_name,name,additional_digit,city_id/id,latitude,longitude,lang_id/id,communitynumber_bfs
zipcode_1000_Lausanne_25,Lausanne ,1000,25,city_ch_Lausanne_25,46.56223671140397,6.683443539253286,base.lang_fr_CH,5586
zipcode_1000_Lausanne_26,Lausanne,1000,26,city_ch_Lausanne_26,46.55648337576275,6.696215827457423,base.lang_fr_CH,5586
zipcode_1000_Lausanne_27,Lausanne,1000,27,city_ch_Lausanne_27,46.541742675143546,6.681464584827575,base.lang_fr_CH,5586
zipcode_1003_Lausanne,Lausanne,1003,0,city_ch_Lausanne,46.520004325199174,6.630104680319968,base.lang_fr_CH,5586
zipcode_1004_Lausanne,Lausanne,1004,0,city_ch_Lausanne,46.52848029958016,6.618677635496144,base.lang_fr_CH,5586
zipcode_1005_Lausanne,Lausanne,1005,0,city_ch_Lausanne,46.519858888648734,6.642500088546282,base.lang_fr_CH,5586
zipcode_1006_Lausanne,Lausanne,1006,0,city_ch_Lausanne,46.48565168357765,6.637483846312789,base.lang_fr_CH,5586
zipcode_1007_Lausanne,Lausanne,1007,0,city_ch_Lausanne,46.48984063323985,6.609552186460221,base.lang_fr_CH,5586
zipcode_1008_Prilly,Prilly,1008,0,city_ch_Prilly,46.53437454595488,6.607760315753399,base.lang_fr_CH,5589
zipcode_1008_Jouxtens_Mezery,Jouxtens-Mézery,1008,2,city_ch_Jouxtens_Mezery,46.55280623616876,6.597695685256937,base.lang_fr_CH,5585
zipcode_1009_Pully,Pully,1009,0,city_ch_Pully,46.509185250734056,6.661971123280417,base.lang_fr_CH,5590
zipcode_1010_Lausanne,Lausanne,1010,0,city_ch_Lausanne,46.53614302589882,6.6589203004653745,base.lang_fr_CH,5586
zipcode_1011_Lausanne,Lausanne,1011,0,city_ch_Lausanne,46.52638207142071,6.642775885775834,base.lang_fr_CH,5586
zipcode_1012_Lausanne,Lausanne,1012,0,city_ch_Lausanne,46.52627321083718,6.656932149576898,base.lang_fr_CH,5586
zipcode_1015_Lausanne,Lausanne,1015,0,city_ch_Lausanne,46.517264764138496,6.583028727835654,base.lang_fr_CH,5586
zipcode_1018_Lausanne,Lausanne,1018,0,city_ch_Lausanne,46.53876301752992,6.628631331184677,base.lang_fr_CH,5586
zipcode_1020_Renens_VD,Renens (VD),1020,0,city_ch_Renens_VD,46.536826675010445,6.590677649359407,base.lang_fr_CH,5591
zipcode_1022_Chavannes_pres_Renens,Chavannes-près-Renens,1022,0,city_ch_Chavannes_pres_Renens,46.535840143258845,6.576338446081509,base.lang_fr_CH,5627
zipcode_1023_Crissier,Crissier,1023,0,city_ch_Crissier,46.5561694321503,6.578758801563157,base.lang_fr_CH,5583
zipcode_1024_Ecublens_VD,Ecublens (VD),1024,0,city_ch_Ecublens_VD,46.526128326052365,6.562013835368447,base.lang_fr_CH,5635
zipcode_1025_St_Sulpice_VD,Saint-Sulpice (VD),1025,0,city_ch_St_Sulpice_VD,46.50903543638193,6.559956255555076,base.lang_fr_CH,5648
zipcode_1026_Denges,Denges,1026,2,city_ch_Denges,46.52337064599027,6.538963804466332,base.lang_fr_CH,5632
zipcode_1026_Echandens,Echandens,1026,3,city_ch_Echandens,46.532815941026364,6.542410554788482,base.lang_fr_CH,5633
zipcode_1027_Lonay,Lonay,1027,0,city_ch_Lonay,46.52647745635818,6.520880751213883,base.lang_fr_CH,5638
zipcode_1028_Preverenges,Préverenges,1028,0,city_ch_Preverenges,46.51839753048603,6.526944990710734,base.lang_fr_CH,5643
zipcode_1029_Villars_Ste_Croix,Villars-Sainte-Croix,1029,0,city_ch_Villars_Ste_Croix,46.5664858467977,6.560629680859009,base.lang_fr_CH,5651
zipcode_1030_Bussigny,Bussigny,1030,0,city_ch_Bussigny,46.55316478683512,6.5510605060479445,base.lang_fr_CH,5624
zipcode_1031_Mex_VD,Mex (VD),1031,0,city_ch_Mex_VD,46.57749798469106,6.5522859648285205,base.lang_fr_CH,5489
zipcode_1032_Romanel_sur_Lausanne,Romanel-sur-Lausanne,1032,0,city_ch_Romanel_sur_Lausanne,46.56319399143231,6.606144558694388,base.lang_fr_CH,5592
zipcode_1033_Cheseaux_sur_Lausanne,Cheseaux-sur-Lausanne,1033,0,city_ch_Cheseaux_sur_Lausanne,46.584875084536165,6.605033984584373,base.lang_fr_CH,5582
zipcode_1034_Boussens,Boussens,1034,0,city_ch_Boussens,46.60374591713379,6.5827749163239115,base.lang_fr_CH,5473
zipcode_1035_Bournens,Bournens,1035,0,city_ch_Bournens,46.60381147127098,6.56376763768004,base.lang_fr_CH,5472
zipcode_1036_Sullens,Sullens,1036,0,city_ch_Sullens,46.594298526517605,6.56705097929716,base.lang_fr_CH,5501
zipcode_1037_Etagnieres,Etagnières,1037,0,city_ch_Etagnieres,46.60009590704349,6.611946988769706,base.lang_fr_CH,5521
zipcode_1038_Bercher,Bercher,1038,0,city_ch_Bercher,46.692155004445176,6.708521981714881,base.lang_fr_CH,5512
zipcode_1040_Echallens,Echallens,1040,0,city_ch_Echallens,46.64077072186312,6.634071133841577,base.lang_fr_CH,5518
zipcode_1040_Villars_le_Terroir,Villars-le-Terroir,1040,2,city_ch_Villars_le_Terroir,46.65776087821219,6.639055955667947,base.lang_fr_CH,5537
zipcode_1040_St_Barthelemy_VD,Saint-Barthélemy (VD),1040,3,city_ch_St_Barthelemy_VD,46.63405473879089,6.594747797252885,base.lang_fr_CH,5535
zipcode_1041_Dommartin,Montilliez,1041,21,city_ch_Dommartin,46.65026765874446,6.702723654814196,base.lang_fr_CH,5540
zipcode_1041_Montaubion_Chardonney,Jorat-Menthue,1041,22,city_ch_Montaubion_Chardonney,46.64707596275731,6.714327674025997,base.lang_fr_CH,5804
zipcode_1041_Naz,Montilliez,1041,26,city_ch_Naz,46.65825805500925,6.695394748070305,base.lang_fr_CH,5540
zipcode_1041_Poliez_le_Grand,Montilliez,1041,31,city_ch_Poliez_le_Grand,46.63873977575857,6.663750400892924,base.lang_fr_CH,5540
zipcode_1041_Poliez_Pittet,Poliez-Pittet,1041,32,city_ch_Poliez_Pittet,46.62755999657034,6.68250601026579,base.lang_fr_CH,5533
zipcode_1041_Bottens,Bottens,1041,33,city_ch_Bottens,46.62057994873499,6.659493143346604,base.lang_fr_CH,5514
zipcode_1042_Assens,Assens,1042,0,city_ch_Assens,46.612560205560925,6.622637836349773,base.lang_fr_CH,5511
zipcode_1042_Bioley_Orjulaz,Assens,1042,3,city_ch_Bioley_Orjulaz,46.62184833599527,6.597390123455131,base.lang_fr_CH,5511
zipcode_1042_Bettens,Bettens,1042,4,city_ch_Bettens,46.62574198838093,6.577339282375479,base.lang_fr_CH,5471
zipcode_1043_Sugnens,Montilliez,1043,0,city_ch_Sugnens,46.65545374852849,6.670908632694332,base.lang_fr_CH,5540
zipcode_1044_Fey,Fey,1044,0,city_ch_Fey,46.676087973888535,6.681244837165686,base.lang_fr_CH,5522
zipcode_1045_Ogens,Ogens,1045,0,city_ch_Ogens,46.7110566332039,6.722009773148149,base.lang_fr_CH,5680
zipcode_1046_Rueyres,Rueyres,1046,0,city_ch_Rueyres,46.693449055022135,6.6918961390710745,base.lang_fr_CH,5534
zipcode_1047_Oppens,Oppens,1047,0,city_ch_Oppens,46.714106008144554,6.692450926587544,base.lang_fr_CH,5923
zipcode_1052_Le_Mont_sur_Lausanne,Le Mont-sur-Lausanne,1052,0,city_ch_Le_Mont_sur_Lausanne,46.55679959062843,6.636118333231582,base.lang_fr_CH,5587
zipcode_1053_Cugy_VD,Cugy (VD),1053,0,city_ch_Cugy_VD,46.584244691469785,6.641161117867429,base.lang_fr_CH,5516
zipcode_1053_Bretigny_sur_Morrens,Bretigny-sur-Morrens,1053,2,city_ch_Bretigny_sur_Morrens,46.59778996892911,6.642521978312031,base.lang_fr_CH,5515
zipcode_1054_Morrens_VD,Morrens (VD),1054,0,city_ch_Morrens_VD,46.59118780583415,6.62663748821548,base.lang_fr_CH,5527
zipcode_1055_Froideville,Froideville,1055,0,city_ch_Froideville,46.601776089163316,6.68074188934409,base.lang_fr_CH,5523
zipcode_1058_Villars_Tiercelin,Jorat-Menthue,1058,0,city_ch_Villars_Tiercelin,46.62699109496191,6.704435509870496,base.lang_fr_CH,5804
zipcode_1059_Peney_le_Jorat,Jorat-Menthue,1059,0,city_ch_Peney_le_Jorat,46.63395689953683,6.727597250985782,base.lang_fr_CH,5804
zipcode_1061_Villars_Mendraz,Jorat-Menthue,1061,0,city_ch_Villars_Mendraz,46.64734150802138,6.729372117801289,base.lang_fr_CH,5804
zipcode_1062_Sottens,Jorat-Menthue,1062,0,city_ch_Sottens,46.65548539560639,6.742109765463203,base.lang_fr_CH,5804
zipcode_1063_Chapelle_sur_Moudon,Montanaire,1063,0,city_ch_Chapelle_sur_Moudon,46.6699037362084,6.734850473703314,base.lang_fr_CH,5693
zipcode_1063_Martherenges,Montanaire,1063,2,city_ch_Martherenges,46.66109079699987,6.7532286897627944,base.lang_fr_CH,5693
zipcode_1063_Boulens,Boulens,1063,3,city_ch_Boulens,46.68187799815287,6.7190039087762905,base.lang_fr_CH,5661
zipcode_1063_Peyres_Possens,Montanaire,1063,4,city_ch_Peyres_Possens,46.66333500627964,6.706896268979456,base.lang_fr_CH,5693
zipcode_1066_Epalinges,Epalinges,1066,0,city_ch_Epalinges,46.54595132676624,6.673652602319469,base.lang_fr_CH,5584
zipcode_1068_Les_Monts_de_Pully,Pully,1068,0,city_ch_Les_Monts_de_Pully,46.53417175545359,6.683372827594051,base.lang_fr_CH,5590
zipcode_1070_Puidoux,Puidoux,1070,0,city_ch_Puidoux,46.49386437593245,6.766130385273231,base.lang_fr_CH,5607
zipcode_1071_Chexbres,Chexbres,1071,0,city_ch_Chexbres,46.482253175577625,6.777522333209496,base.lang_fr_CH,5601
zipcode_1071_Rivaz,Rivaz,1071,1,city_ch_Rivaz,46.47635639864878,6.778516695841846,base.lang_fr_CH,5609
zipcode_1071_St_Saphorin_(Lavaux),Saint-Saphorin (Lavaux),1071,2,city_ch_St_Saphorin_(Lavaux),46.473414475389646,6.796101109485536,base.lang_fr_CH,5610
zipcode_1072_Forel_(Lavaux),Forel (Lavaux),1072,0,city_ch_Forel_(Lavaux),46.541162668577876,6.7698421201311465,base.lang_fr_CH,5604
zipcode_1073_Savigny,Savigny,1073,0,city_ch_Savigny,46.537590818141354,6.733058093367193,base.lang_fr_CH,5611
zipcode_1073_Mollie_Margot,Savigny,1073,2,city_ch_Mollie_Margot,46.55681489238539,6.75038454204825,base.lang_fr_CH,5611
zipcode_1076_Ferlens_VD,Jorat-Mézières,1076,0,city_ch_Ferlens_VD,46.588971051104856,6.7856883043342195,base.lang_fr_CH,5806
zipcode_1077_Servion,Servion,1077,0,city_ch_Servion,46.578082912326565,6.785343875652941,base.lang_fr_CH,5799
zipcode_1078_Essertes,Oron,1078,0,city_ch_Essertes,46.5624393331088,6.789137077362502,base.lang_fr_CH,5805
zipcode_1080_Les_Cullayes,Servion,1080,0,city_ch_Les_Cullayes,46.5732219351106,6.751457519993697,base.lang_fr_CH,5799
zipcode_1081_Montpreveyres,Montpreveyres,1081,0,city_ch_Montpreveyres,46.584239438411615,6.748185532493411,base.lang_fr_CH,5792
zipcode_1082_Corcelles_le_Jorat,Corcelles-le-Jorat,1082,0,city_ch_Corcelles_le_Jorat,46.6064819196153,6.741519196722334,base.lang_fr_CH,5785
zipcode_1083_Mezieres_VD,Jorat-Mézières,1083,0,city_ch_Mezieres_VD,46.59523305326477,6.771217164595201,base.lang_fr_CH,5806
zipcode_1084_Carrouge_VD,Jorat-Mézières,1084,0,city_ch_Carrouge_VD,46.60478365009318,6.775235965880082,base.lang_fr_CH,5806
zipcode_1085_Vulliens,Vulliens,1085,0,city_ch_Vulliens,46.62167001178017,6.796690770434454,base.lang_fr_CH,5803
zipcode_1088_Ropraz,Ropraz,1088,0,city_ch_Ropraz,46.61495678463019,6.751667476664913,base.lang_fr_CH,5798
zipcode_1090_La_Croix_(Lutry),Lutry,1090,0,city_ch_La_Croix_(Lutry),46.51666374061145,6.702699255525531,base.lang_fr_CH,5606
zipcode_1091_Grandvaux,Bourg-en-Lavaux,1091,0,city_ch_Grandvaux,46.49370574028894,6.716250538070151,base.lang_fr_CH,5613
zipcode_1091_Aran,Bourg-en-Lavaux,1091,1,city_ch_Aran,46.49800783972963,6.710337665412657,base.lang_fr_CH,5613
zipcode_1091_Chenaux,Bourg-en-Lavaux,1091,3,city_ch_Chenaux,46.49476621937237,6.728768283108007,base.lang_fr_CH,5613
zipcode_1092_Belmont_sur_Lausanne,Belmont-sur-Lausanne,1092,0,city_ch_Belmont_sur_Lausanne,46.52011650513355,6.680420543692541,base.lang_fr_CH,5581
zipcode_1093_La_Conversion,Lutry,1093,0,city_ch_La_Conversion,46.514914874361565,6.686219098730866,base.lang_fr_CH,5606
zipcode_1094_Paudex,Paudex,1094,0,city_ch_Paudex,46.505958539189805,6.672349201540892,base.lang_fr_CH,5588
zipcode_1095_Lutry,Lutry,1095,0,city_ch_Lutry,46.502679140520144,6.686387690728701,base.lang_fr_CH,5606
zipcode_1096_Cully,Bourg-en-Lavaux,1096,0,city_ch_Cully,46.4887306575382,6.7294024446672775,base.lang_fr_CH,5613
zipcode_1096_Villette_(Lavaux),Bourg-en-Lavaux,1096,2,city_ch_Villette_(Lavaux),46.49371207768561,6.710541748655343,base.lang_fr_CH,5613
zipcode_1097_Riex,Bourg-en-Lavaux,1097,0,city_ch_Riex,46.493314544195414,6.735688848690609,base.lang_fr_CH,5613
zipcode_1098_Epesses,Bourg-en-Lavaux,1098,0,city_ch_Epesses,46.491124217668826,6.74819412655127,base.lang_fr_CH,5613
zipcode_1110_Morges,Morges,1110,0,city_ch_Morges,46.51073176642811,6.499991686202838,base.lang_fr_CH,5642
zipcode_1112_Echichens,Echichens,1112,0,city_ch_Echichens,46.52601637692037,6.498642496746171,base.lang_fr_CH,5634
zipcode_1113_St_Saphorin_sur_Morges,Echichens,1113,0,city_ch_St_Saphorin_sur_Morges,46.54558377933343,6.48755847092189,base.lang_fr_CH,5634
zipcode_1114_Colombier_VD,Echichens,1114,0,city_ch_Colombier_VD,46.556560635287504,6.475534328148893,base.lang_fr_CH,5634
zipcode_1115_Vullierens,Vullierens,1115,0,city_ch_Vullierens,46.57418692232939,6.481220226967014,base.lang_fr_CH,5654
zipcode_1116_Cottens_VD,Hautemorges,1116,0,city_ch_Cottens_VD,46.57259186764514,6.454462946431608,base.lang_fr_CH,5656
zipcode_1117_Grancy,Grancy,1117,0,city_ch_Grancy,46.59172198443532,6.4641613425320585,base.lang_fr_CH,5485
zipcode_1121_Bremblens,Bremblens,1121,0,city_ch_Bremblens,46.546688986033665,6.5177066586130925,base.lang_fr_CH,5622
zipcode_1122_Romanel_sur_Morges,Romanel-sur-Morges,1122,0,city_ch_Romanel_sur_Morges,46.55556444464723,6.511647591810882,base.lang_fr_CH,5645
zipcode_1123_Aclens,Aclens,1123,0,city_ch_Aclens,46.567655451282,6.509843090640182,base.lang_fr_CH,5621
zipcode_1124_Gollion,Gollion,1124,0,city_ch_Gollion,46.58524040908587,6.508397736935717,base.lang_fr_CH,5484
zipcode_1125_Monnaz,Echichens,1125,0,city_ch_Monnaz,46.528489312237,6.478958009758358,base.lang_fr_CH,5634
zipcode_1126_Vaux_sur_Morges,Vaux-sur-Morges,1126,0,city_ch_Vaux_sur_Morges,46.536540704964494,6.466329139688101,base.lang_fr_CH,5650
zipcode_1127_Clarmont,Clarmont,1127,0,city_ch_Clarmont,46.54726268277513,6.450289096058974,base.lang_fr_CH,5629
zipcode_1128_Reverolle,Hautemorges,1128,0,city_ch_Reverolle,46.542433837900326,6.4397069810234076,base.lang_fr_CH,5656
zipcode_1131_Tolochenaz,Tolochenaz,1131,0,city_ch_Tolochenaz,46.50591603778724,6.473872172832824,base.lang_fr_CH,5649
zipcode_1132_Lully_VD,Lully (VD),1132,0,city_ch_Lully_VD,46.50589593757599,6.465259088514285,base.lang_fr_CH,5639
zipcode_1134_Vufflens_le_Château,Vufflens-le-Château,1134,0,city_ch_Vufflens_le_Château,46.526815969210205,6.470901960720033,base.lang_fr_CH,5653
zipcode_1134_Chigny,Chigny,1134,2,city_ch_Chigny,46.52008758551559,6.477036046156941,base.lang_fr_CH,5628
zipcode_1135_Denens,Denens,1135,0,city_ch_Denens,46.519001907581035,6.4568039618476165,base.lang_fr_CH,5631
zipcode_1136_Bussy_Chardonney,Hautemorges,1136,0,city_ch_Bussy_Chardonney,46.52914372352663,6.442639941187684,base.lang_fr_CH,5656
zipcode_1141_Severy,Hautemorges,1141,0,city_ch_Severy,46.57589734364371,6.438016115007768,base.lang_fr_CH,5656
zipcode_1142_Pampigny,Hautemorges,1142,0,city_ch_Pampigny,46.58164153105485,6.428914830846109,base.lang_fr_CH,5656
zipcode_1143_Apples,Hautemorges,1143,0,city_ch_Apples,46.552256463726586,6.428621690150074,base.lang_fr_CH,5656
zipcode_1144_Ballens,Ballens,1144,0,city_ch_Ballens,46.554690587938026,6.3740798439638375,base.lang_fr_CH,5423
zipcode_1145_Biere,Bière,1145,0,city_ch_Biere,46.5381635918027,6.333425626588881,base.lang_fr_CH,5425
zipcode_1146_Mollens_VD,Mollens (VD),1146,0,city_ch_Mollens_VD,46.57790905321699,6.363170872666193,base.lang_fr_CH,5431
zipcode_1147_Montricher,Montricher,1147,0,city_ch_Montricher,46.60115132552307,6.376921388278247,base.lang_fr_CH,5492
zipcode_1148_L'Isle,L'Isle,1148,0,city_ch_L'Isle,46.61789483414457,6.413186379603166,base.lang_fr_CH,5486
zipcode_1148_Mauraz,Mauraz,1148,2,city_ch_Mauraz,46.60524408309125,6.422517690697587,base.lang_fr_CH,5488
zipcode_1148_Villars_Bozon,L'Isle,1148,3,city_ch_Villars_Bozon,46.60655598641696,6.407258030445664,base.lang_fr_CH,5486
zipcode_1148_Cuarnens,Cuarnens,1148,4,city_ch_Cuarnens,46.6252813597524,6.4383627277859805,base.lang_fr_CH,5479
zipcode_1148_Mont_la_Ville,Mont-la-Ville,1148,5,city_ch_Mont_la_Ville,46.64590119935128,6.408887015696761,base.lang_fr_CH,5491
zipcode_1148_La_Praz,La Praz,1148,6,city_ch_La_Praz,46.66772274570454,6.427087807051279,base.lang_fr_CH,5758
zipcode_1148_Chavannes_le_Veyron,Chavannes-le-Veyron,1148,7,city_ch_Chavannes_le_Veyron,46.60591163824979,6.451340311866689,base.lang_fr_CH,5475
zipcode_1148_Moiry_VD,Moiry,1148,8,city_ch_Moiry_VD,46.64853545354674,6.453647546013383,base.lang_fr_CH,5490
zipcode_1148_La_Coudre,L'Isle,1148,9,city_ch_La_Coudre,46.63906133148906,6.402816454700967,base.lang_fr_CH,5486
zipcode_1149_Berolle,Berolle,1149,0,city_ch_Berolle,46.55822468429219,6.336612068630657,base.lang_fr_CH,5424
zipcode_1162_St_Prex,Saint-Prex,1162,0,city_ch_St_Prex,46.48133522261153,6.458243347230496,base.lang_fr_CH,5646
zipcode_1163_Etoy,Etoy,1163,0,city_ch_Etoy,46.48612950148505,6.420576311330282,base.lang_fr_CH,5636
zipcode_1164_Buchillon,Buchillon,1164,0,city_ch_Buchillon,46.470165093503255,6.4212490096837636,base.lang_fr_CH,5623
zipcode_1165_Allaman,Allaman,1165,0,city_ch_Allaman,46.47084026378792,6.395306004906811,base.lang_fr_CH,5851
zipcode_1166_Perroy,Perroy,1166,0,city_ch_Perroy,46.467592529042825,6.3654060479946875,base.lang_fr_CH,5860
zipcode_1167_Lussy_sur_Morges,Lussy-sur-Morges,1167,0,city_ch_Lussy_sur_Morges,46.5036771578231,6.4506318981954935,base.lang_fr_CH,5640
zipcode_1168_Villars_sous_Yens,Villars-sous-Yens,1168,0,city_ch_Villars_sous_Yens,46.51039918063873,6.428609260846742,base.lang_fr_CH,5652
zipcode_1169_Yens,Yens,1169,0,city_ch_Yens,46.51859778898384,6.4171570555568405,base.lang_fr_CH,5655
zipcode_1170_Aubonne,Aubonne,1170,0,city_ch_Aubonne,46.49671941989498,6.392147415267419,base.lang_fr_CH,5422
zipcode_1172_Bougy_Villars,Bougy-Villars,1172,0,city_ch_Bougy_Villars,46.47894221569074,6.354063424153514,base.lang_fr_CH,5426
zipcode_1173_Fechy,Féchy,1173,0,city_ch_Fechy,46.48117050517379,6.369900213676352,base.lang_fr_CH,5427
zipcode_1174_Montherod,Aubonne,1174,0,city_ch_Montherod,46.498779376157046,6.365783620335947,base.lang_fr_CH,5422
zipcode_1174_Pizy,Aubonne,1174,2,city_ch_Pizy,46.49392988128952,6.3477515732709175,base.lang_fr_CH,5422
zipcode_1175_Lavigny,Lavigny,1175,0,city_ch_Lavigny,46.50053153827873,6.4046563983015545,base.lang_fr_CH,5637
zipcode_1176_St_Livres,Saint-Livres,1176,0,city_ch_St_Livres,46.50736109114683,6.386683355853268,base.lang_fr_CH,5435
zipcode_1180_Rolle,Rolle,1180,0,city_ch_Rolle,46.45856526915113,6.336176693739728,base.lang_fr_CH,5861
zipcode_1180_Tartegnin,Tartegnin,1180,2,city_ch_Tartegnin,46.46637885151973,6.31506720188343,base.lang_fr_CH,5862
zipcode_1182_Gilly,Gilly,1182,0,city_ch_Gilly,46.459222591049134,6.300270816269476,base.lang_fr_CH,5857
zipcode_1183_Bursins,Bursins,1183,0,city_ch_Bursins,46.45310161723624,6.289859079170312,base.lang_fr_CH,5853
zipcode_1184_Luins,Luins,1184,0,city_ch_Luins,46.44643127151621,6.272738165664107,base.lang_fr_CH,5858
zipcode_1184_Vinzel,Vinzel,1184,1,city_ch_Vinzel,46.44816118884842,6.278879408137836,base.lang_fr_CH,5863
zipcode_1185_Mont_sur_Rolle,Mont-sur-Rolle,1185,0,city_ch_Mont_sur_Rolle,46.470937463258934,6.336958049696008,base.lang_fr_CH,5859
zipcode_1186_Essertines_sur_Rolle,Essertines-sur-Rolle,1186,0,city_ch_Essertines_sur_Rolle,46.49314508832213,6.317898286550734,base.lang_fr_CH,5856
zipcode_1187_St_Oyens,Saint-Oyens,1187,0,city_ch_St_Oyens,46.498821627154896,6.309108317939858,base.lang_fr_CH,5436
zipcode_1188_Gimel,Gimel,1188,0,city_ch_Gimel,46.50814106486584,6.309750862682947,base.lang_fr_CH,5428
zipcode_1188_St_George,Saint-George,1188,2,city_ch_St_George,46.51471320420317,6.26253505864636,base.lang_fr_CH,5434
zipcode_1189_Saubraz,Saubraz,1189,0,city_ch_Saubraz,46.514265498167745,6.330347568955334,base.lang_fr_CH,5437
zipcode_1195_Dully,Dully,1195,2,city_ch_Dully,46.429364350287834,6.294776992454275,base.lang_fr_CH,5855
zipcode_1195_Bursinel,Bursinel,1195,3,city_ch_Bursinel,46.43835033919052,6.304185247365561,base.lang_fr_CH,5852
zipcode_1196_Gland,Gland,1196,0,city_ch_Gland,46.42369574166649,6.265217410846858,base.lang_fr_CH,5721
zipcode_1197_Prangins,Prangins,1197,0,city_ch_Prangins,46.3945290131721,6.249859646178536,base.lang_fr_CH,5725
zipcode_1201_Geneve,Genève,1201,0,city_ch_Geneve,46.21026704673743,6.1466557892893094,base.lang_fr_CH,6621
zipcode_1202_Geneve,Genève,1202,0,city_ch_Geneve,46.221461825724454,6.148863533439881,base.lang_fr_CH,6621
zipcode_1203_Geneve,Genève,1203,0,city_ch_Geneve,46.20858287555155,6.123611323388353,base.lang_fr_CH,6621
zipcode_1204_Geneve,Genève,1204,0,city_ch_Geneve,46.20242095486308,6.144968053206059,base.lang_fr_CH,6621
zipcode_1205_Geneve,Genève,1205,0,city_ch_Geneve,46.195236442793,6.143626574201527,base.lang_fr_CH,6621
zipcode_1206_Geneve,Genève,1206,0,city_ch_Geneve,46.18716015564269,6.158811138647352,base.lang_fr_CH,6621
zipcode_1207_Geneve,Genève,1207,0,city_ch_Geneve,46.207265026490994,6.161604516965235,base.lang_fr_CH,6621
zipcode_1208_Geneve,Genève,1208,0,city_ch_Geneve,46.19939431641167,6.16588871280472,base.lang_fr_CH,6621
zipcode_1209_Geneve,Genève,1209,0,city_ch_Geneve,46.22186061069509,6.124968056115557,base.lang_fr_CH,6621
zipcode_1212_Grand_Lancy,Lancy,1212,0,city_ch_Grand_Lancy,46.18236469547561,6.120960543844054,base.lang_fr_CH,6628
zipcode_1213_Petit_Lancy,Lancy,1213,0,city_ch_Petit_Lancy,46.18908208152802,6.11724784672731,base.lang_fr_CH,6628
zipcode_1213_Onex,Onex,1213,3,city_ch_Onex,46.18206118611807,6.100958304483036,base.lang_fr_CH,6631
zipcode_1214_Vernier,Vernier,1214,0,city_ch_Vernier,46.21528817965728,6.0865340303455975,base.lang_fr_CH,6643
zipcode_1215_Geneve,Le Grand-Saconnex,1215,0,city_ch_Geneve,46.235189843667605,6.106857756676451,base.lang_fr_CH,6623
zipcode_1216_Cointrin,Meyrin,1216,0,city_ch_Cointrin,46.22444562290391,6.1055217050210056,base.lang_fr_CH,6630
zipcode_1217_Meyrin,Meyrin,1217,0,city_ch_Meyrin,46.22826745179406,6.070661675591116,base.lang_fr_CH,6630
zipcode_1218_Le_Grand_Saconnex,Le Grand-Saconnex,1218,0,city_ch_Le_Grand_Saconnex,46.23243391906411,6.124000575196861,base.lang_fr_CH,6623
zipcode_1219_Le_Lignon,Vernier,1219,0,city_ch_Le_Lignon,46.20423658722336,6.0955000020391585,base.lang_fr_CH,6643
zipcode_1219_Aïre,Vernier,1219,10,city_ch_Aïre,46.19992729782162,6.098349941914588,base.lang_fr_CH,6643
zipcode_1219_Châtelaine,Vernier,1219,12,city_ch_Châtelaine,46.21206682386804,6.110518730720843,base.lang_fr_CH,6643
zipcode_1220_Les_Avanchets,Vernier,1220,0,city_ch_Les_Avanchets,46.22083360663908,6.10894451229884,base.lang_fr_CH,6643
zipcode_1222_Vesenaz,Collonge-Bellerive,1222,0,city_ch_Vesenaz,46.23754317890777,6.199668029226098,base.lang_fr_CH,6616
zipcode_1223_Cologny,Cologny,1223,0,city_ch_Cologny,46.21625929072952,6.181208657691199,base.lang_fr_CH,6617
zipcode_1224_Chêne_Bougeries,Chêne-Bougeries,1224,0,city_ch_Chêne_Bougeries,46.1977453897447,6.188610741790914,base.lang_fr_CH,6612
zipcode_1225_Chêne_Bourg,Chêne-Bourg,1225,0,city_ch_Chêne_Bourg,46.19372665847312,6.191914852265288,base.lang_fr_CH,6613
zipcode_1226_Thônex,Thônex,1226,0,city_ch_Thônex,46.188270854951995,6.198675910262119,base.lang_fr_CH,6640
zipcode_1227_Carouge_GE,Carouge (GE),1227,0,city_ch_Carouge_GE,46.18498444272909,6.139548921001113,base.lang_fr_CH,6608
zipcode_1227_Les_Acacias,Genève,1227,4,city_ch_Les_Acacias,46.1934969850963,6.133148094123065,base.lang_fr_CH,6621
zipcode_1228_Plan_les_Ouates,Plan-les-Ouates,1228,0,city_ch_Plan_les_Ouates,46.168061573755125,6.11585914397746,base.lang_fr_CH,6633
zipcode_1231_Conches,Chêne-Bougeries,1231,0,city_ch_Conches,46.1843854127378,6.176606515062948,base.lang_fr_CH,6612
zipcode_1232_Confignon,Confignon,1232,0,city_ch_Confignon,46.17397280183826,6.084483885222576,base.lang_fr_CH,6618
zipcode_1233_Bernex,Bernex,1233,0,city_ch_Bernex,46.173708396702324,6.069660358993669,base.lang_fr_CH,6607
zipcode_1234_Vessy,Veyrier,1234,0,city_ch_Vessy,46.17231370511626,6.154693879938098,base.lang_fr_CH,6645
zipcode_1236_Cartigny,Cartigny,1236,0,city_ch_Cartigny,46.17380356084019,6.0171659839046,base.lang_fr_CH,6609
zipcode_1237_Avully,Avully,1237,0,city_ch_Avully,46.16946844205166,5.9999549020316945,base.lang_fr_CH,6603
zipcode_1239_Collex,Collex-Bossy,1239,0,city_ch_Collex,46.270705513747195,6.120818291192712,base.lang_fr_CH,6615
