id,name,state_id/.id,country_id/id
city_ch_Avry_devant_Pont,Avry-devant-Pont,1389,base.ch
city_ch_Le_Bry,Le Bry,1389,base.ch
city_ch_Echarlens,Echarlens,1389,base.ch
city_ch_Corbieres,Corbières,1389,base.ch
city_ch_Hauteville,Hauteville,1389,base.ch
city_ch_Pont_la_Ville,Pont-la-Ville,1389,base.ch
city_ch_Villarvolard,Villarvolard,1389,base.ch
city_ch_Botterens,Botterens,1389,base.ch
city_ch_Villarbeney,Villarbeney,1389,base.ch
city_ch_Cresuz,Crésuz,1389,base.ch
city_ch_Châtel_sur_Montsalvens,Châtel-sur-Montsalvens,1389,base.ch
city_ch_Cerniat_FR,Cerniat FR,1389,base.ch
city_ch_Jaun,Jaun,1389,base.ch
city_ch_Im_Fang,Im Fang,1389,base.ch
city_ch_Abländschen,Abländschen,1388,base.ch
city_ch_Rossiniere,Rossinière,1386,base.ch
city_ch_La_Tine,La Tine,1386,base.ch
city_ch_Rougemont,Rougemont,1386,base.ch
city_ch_Flendruz,Flendruz,1386,base.ch
city_ch_Château_d'Oex,Château-d'Oex,1386,base.ch
city_ch_Les_Moulins,Les Moulins,1386,base.ch
city_ch_L'Etivaz,L'Etivaz,1386,base.ch
city_ch_La_Lecherette,La Lécherette,1386,base.ch
city_ch_Le_Pâquier_Montbarry,Le Pâquier-Montbarry,1389,base.ch
city_ch_Gruyeres,Gruyères,1389,base.ch
city_ch_Pringy,Pringy,1389,base.ch
city_ch_Epagny,Epagny,1389,base.ch
city_ch_Moleson_sur_Gruyeres,Moléson-sur-Gruyères,1389,base.ch
city_ch_Estavannens,Estavannens,1389,base.ch
city_ch_Grandvillard,Grandvillard,1389,base.ch
city_ch_Villars_sous_Mont,Villars-sous-Mont,1389,base.ch
city_ch_Enney,Enney,1389,base.ch
city_ch_Albeuve,Albeuve,1389,base.ch
city_ch_Lessoc,Lessoc,1389,base.ch
city_ch_Les_Sciernes_d'Albeuve,Les Sciernes-d'Albeuve,1389,base.ch
city_ch_Neirivue,Neirivue,1389,base.ch
city_ch_Montbovon,Montbovon,1389,base.ch
city_ch_Ursy,Ursy,1389,base.ch
city_ch_Bionnens,Bionnens,1389,base.ch
city_ch_Esmonts,Esmonts,1389,base.ch
city_ch_Promasens,Promasens,1389,base.ch
city_ch_Gillarens,Gillarens,1389,base.ch
city_ch_Auboranges,Auboranges,1389,base.ch
city_ch_Ecublens_FR,Ecublens FR,1389,base.ch
city_ch_Rue,Rue,1389,base.ch
city_ch_Vuarmarens,Vuarmarens,1389,base.ch
city_ch_Montet_(Glâne),Montet (Glâne),1389,base.ch
city_ch_Morlens,Morlens,1389,base.ch
city_ch_Vauderens,Vauderens,1389,base.ch
city_ch_Blessens,Blessens,1389,base.ch
city_ch_Mossel,Mossel,1389,base.ch
city_ch_Chavannes_les_Forts,Chavannes-les-Forts,1389,base.ch
city_ch_Prez_vers_Siviriez,Prez-vers-Siviriez,1389,base.ch
city_ch_Siviriez,Siviriez,1389,base.ch
city_ch_Villaraboud,Villaraboud,1389,base.ch
city_ch_Romont_FR,Romont FR,1389,base.ch
city_ch_Berlens,Berlens,1389,base.ch
city_ch_Billens,Billens,1389,base.ch
city_ch_Hennens,Hennens,1389,base.ch
city_ch_Prevonloup,Prévonloup,1386,base.ch
city_ch_Lovatens,Lovatens,1386,base.ch
city_ch_Dompierre_VD,Dompierre VD,1386,base.ch
city_ch_Villars_Bramard,Villars-Bramard,1386,base.ch
city_ch_Cerniaz_VD,Cerniaz VD,1386,base.ch
city_ch_Brenles,Brenles,1386,base.ch
city_ch_Chesalles_sur_Moudon,Chesalles-sur-Moudon,1386,base.ch
city_ch_Sarzens,Sarzens,1386,base.ch
city_ch_Mezieres_FR,Mézières FR,1389,base.ch
city_ch_Villariaz,Villariaz,1389,base.ch
city_ch_Grangettes_pres_Romont,Grangettes-près-Romont,1389,base.ch
city_ch_La_Neirigue,La Neirigue,1389,base.ch
city_ch_Vuisternens_devant_Romont,Vuisternens-devant-Romont,1389,base.ch
city_ch_La_Magne,La Magne,1389,base.ch
city_ch_Estevenens,Estévenens,1389,base.ch
city_ch_Sommentier,Sommentier,1389,base.ch
city_ch_Lieffrens,Lieffrens,1389,base.ch
city_ch_Le_Châtelard_pres_Romont,Le Châtelard-près-Romont,1389,base.ch
city_ch_Villaz_St_Pierre,Villaz-St-Pierre,1389,base.ch
city_ch_Lussy_FR,Lussy FR,1389,base.ch
city_ch_Villarimboud,Villarimboud,1389,base.ch
city_ch_Massonnens,Massonnens,1389,base.ch
city_ch_Villarsiviriaux,Villarsiviriaux,1389,base.ch
city_ch_Villargiroud,Villargiroud,1389,base.ch
city_ch_Orsonnens,Orsonnens,1389,base.ch
city_ch_Chavannes_sous_Orsonnens,Chavannes-sous-Orsonnens,1389,base.ch
city_ch_Villarlod,Villarlod,1389,base.ch
city_ch_Rueyres_St_Laurent,Rueyres-St-Laurent,1389,base.ch
city_ch_Estavayer_le_Gibloux,Estavayer-le-Gibloux,1389,base.ch
city_ch_Villarsel_le_Gibloux,Villarsel-le-Gibloux,1389,base.ch
city_ch_Vuisternens_en_Ogoz,Vuisternens-en-Ogoz,1389,base.ch
city_ch_La_Joux_FR,La Joux FR,1389,base.ch
city_ch_Les_Ecasseys,Les Ecasseys,1389,base.ch
city_ch_Porsel,Porsel,1389,base.ch
city_ch_Pont_(Veveyse),Pont (Veveyse),1389,base.ch
city_ch_Bouloz,Bouloz,1389,base.ch
city_ch_Fribourg,Fribourg,1389,base.ch
city_ch_Tafers,Tafers,1389,base.ch
city_ch_St._Antoni,St. Antoni,1389,base.ch
city_ch_Heitenried,Heitenried,1389,base.ch
city_ch_Alterswil_FR,Alterswil FR,1389,base.ch
city_ch_Plaffeien,Plaffeien,1389,base.ch
city_ch_Oberschrot,Oberschrot,1389,base.ch
city_ch_Schwarzsee,Schwarzsee,1389,base.ch
city_ch_St._Ursen,St. Ursen,1389,base.ch
city_ch_Rechthalten,Rechthalten,1389,base.ch
city_ch_Brünisried,Brünisried,1389,base.ch
city_ch_Zumholz,Zumholz,1389,base.ch
city_ch_Corminboeuf,Corminboeuf,1389,base.ch
city_ch_Chesopelloz,Chésopelloz,1389,base.ch
city_ch_Misery,Misery,1389,base.ch
city_ch_Cormerod,Cormérod,1389,base.ch
city_ch_Courtion,Courtion,1389,base.ch
city_ch_Cournillens,Cournillens,1389,base.ch
city_ch_Bourguillon,Bourguillon,1389,base.ch
city_ch_Marly,Marly,1389,base.ch
city_ch_Villarsel_sur_Marly,Villarsel-sur-Marly,1389,base.ch
city_ch_Pierrafortscha,Pierrafortscha,1389,base.ch
city_ch_Le_Mouret,Le Mouret,1389,base.ch
city_ch_Essert_FR,Essert FR,1389,base.ch
city_ch_Ferpicloz,Ferpicloz,1389,base.ch
city_ch_Montevraz,Montévraz,1389,base.ch
city_ch_Oberried_FR,Oberried FR,1389,base.ch
city_ch_Senedes,Senèdes,1389,base.ch
city_ch_Zenauva,Zénauva,1389,base.ch
city_ch_Bonnefontaine,Bonnefontaine,1389,base.ch
city_ch_Posieux,Posieux,1389,base.ch
city_ch_Farvagny_le_Grand,Farvagny-le-Grand,1389,base.ch
city_ch_Farvagny_le_Petit,Farvagny-le-Petit,1389,base.ch
city_ch_Grenilles,Grenilles,1389,base.ch
city_ch_Posat,Posat,1389,base.ch
city_ch_Corpataux,Corpataux,1389,base.ch
city_ch_Magnedens,Magnedens,1389,base.ch
city_ch_Rossens_FR,Rossens FR,1389,base.ch
city_ch_Ecuvillens,Ecuvillens,1389,base.ch
city_ch_Ependes_FR,Ependes FR,1389,base.ch
city_ch_Arconciel,Arconciel,1389,base.ch
city_ch_Treyvaux,Treyvaux,1389,base.ch
city_ch_Tentlingen,Tentlingen,1389,base.ch
city_ch_Giffers,Giffers,1389,base.ch
city_ch_St._Silvester,St. Silvester,1389,base.ch
city_ch_Plasselb,Plasselb,1389,base.ch
city_ch_Sangernboden,Sangernboden,1388,base.ch
city_ch_Neyruz_FR,Neyruz FR,1389,base.ch
city_ch_Cottens_FR,Cottens FR,1389,base.ch
city_ch_Autigny,Autigny,1389,base.ch
city_ch_Chenens,Chénens,1389,base.ch
city_ch_Lentigny,Lentigny,1389,base.ch
city_ch_Prez_vers_Noreaz,Prez-vers-Noréaz,1389,base.ch
city_ch_Corserey,Corserey,1389,base.ch
city_ch_Torny_le_Grand,Torny-le-Grand,1389,base.ch
city_ch_Middes,Middes,1389,base.ch
city_ch_Villars_sur_Glâne,Villars-sur-Glâne,1389,base.ch
city_ch_Matran,Matran,1389,base.ch
city_ch_Corjolens,Corjolens,1389,base.ch
city_ch_Avry_sur_Matran,Avry-sur-Matran,1389,base.ch
city_ch_Onnens_FR,Onnens FR,1389,base.ch
city_ch_Lovens,Lovens,1389,base.ch
city_ch_Noreaz,Noréaz,1389,base.ch
city_ch_Givisiez,Givisiez,1389,base.ch
city_ch_Granges_Paccot,Granges-Paccot,1389,base.ch
city_ch_Grolley,Grolley,1389,base.ch
city_ch_Nierlet_les_Bois,Nierlet-les-Bois,1389,base.ch
city_ch_Ponthaux,Ponthaux,1389,base.ch
city_ch_Lechelles,Léchelles,1389,base.ch
city_ch_Chandon,Chandon,1389,base.ch
city_ch_Russy,Russy,1389,base.ch
city_ch_Cousset,Cousset,1389,base.ch
city_ch_Montagny_les_Monts,Montagny-les-Monts,1389,base.ch
city_ch_Mannens,Mannens,1389,base.ch
city_ch_Grandsivaz,Grandsivaz,1389,base.ch
city_ch_Montagny_la_Ville,Montagny-la-Ville,1389,base.ch
city_ch_Belfaux,Belfaux,1389,base.ch
city_ch_Autafond,Autafond,1389,base.ch
city_ch_Lossy,Lossy,1389,base.ch
city_ch_La_Corbaz,La Corbaz,1389,base.ch
city_ch_Cormagens,Cormagens,1389,base.ch
city_ch_Formangueires,Formangueires,1389,base.ch
city_ch_Pensier,Pensier,1389,base.ch
city_ch_Barberêche,Barberêche,1389,base.ch
city_ch_Courtepin,Courtepin,1389,base.ch
city_ch_Wallenried,Wallenried,1389,base.ch
city_ch_Cressier_FR,Cressier FR,1389,base.ch
city_ch_Sugiez,Sugiez,1389,base.ch
city_ch_Môtier_(Vully),Môtier (Vully),1389,base.ch
city_ch_Mur_(Vully)_FR,Mur (Vully) FR,1389,base.ch
city_ch_Mur_(Vully)_VD,Mur (Vully) VD,1386,base.ch
city_ch_Praz_(Vully),Praz (Vully),1389,base.ch
city_ch_Lugnorre,Lugnorre,1389,base.ch
city_ch_Courtaman,Courtaman,1389,base.ch
city_ch_Cordast,Cordast,1389,base.ch
city_ch_Guschelmuth,Guschelmuth,1389,base.ch
city_ch_Jeuss,Jeuss,1389,base.ch
city_ch_Salvenach,Salvenach,1389,base.ch
city_ch_Courlevon,Courlevon,1389,base.ch
city_ch_Courgevaux,Courgevaux,1389,base.ch
city_ch_Münchenwiler,Münchenwiler,1388,base.ch
city_ch_Vevey,Vevey,1386,base.ch
city_ch_Le_Mont_Pelerin,Le Mont-Pèlerin,1386,base.ch
city_ch_Corseaux,Corseaux,1386,base.ch
city_ch_Chardonne,Chardonne,1386,base.ch
city_ch_Corsier_sur_Vevey,Corsier-sur-Vevey,1386,base.ch
city_ch_Jongny,Jongny,1386,base.ch
city_ch_St_Legier_La_Chiesaz,St-Légier-La Chiésaz,1386,base.ch
city_ch_Blonay,Blonay,1386,base.ch
city_ch_Les_Monts_de_Corsier,Les Monts-de-Corsier,1386,base.ch
city_ch_Fenil_sur_Corsier,Fenil-sur-Corsier,1386,base.ch
city_ch_La_Tour_de_Peilz,La Tour-de-Peilz,1386,base.ch
city_ch_Clarens,Clarens,1386,base.ch
city_ch_Chailly_Montreux,Chailly-Montreux,1386,base.ch
city_ch_Brent,Brent,1386,base.ch
city_ch_Montreux,Montreux,1386,base.ch
city_ch_Territet,Territet,1386,base.ch
city_ch_Veytaux,Veytaux,1386,base.ch
city_ch_Chernex,Chernex,1386,base.ch
city_ch_Glion,Glion,1386,base.ch
city_ch_Caux,Caux,1386,base.ch
city_ch_Chamby,Chamby,1386,base.ch
city_ch_Villard_sur_Chamby,Villard-sur-Chamby,1386,base.ch
city_ch_Les_Avants,Les Avants,1386,base.ch
city_ch_Villeneuve_VD,Villeneuve VD,1386,base.ch
city_ch_Noville,Noville,1386,base.ch
city_ch_Chessel,Chessel,1386,base.ch
city_ch_Rennaz,Rennaz,1386,base.ch
city_ch_Roche_VD,Roche VD,1386,base.ch
city_ch_Yvorne,Yvorne,1386,base.ch
city_ch_Leysin,Leysin,1386,base.ch
city_ch_Corbeyrier,Corbeyrier,1386,base.ch
city_ch_Aigle,Aigle,1386,base.ch
city_ch_Les_Mosses,Les Mosses,1386,base.ch
city_ch_La_Comballaz,La Comballaz,1386,base.ch
city_ch_Le_Sepey,Le Sépey,1386,base.ch
city_ch_Vers_l'Eglise,Vers-l'Eglise,1386,base.ch
city_ch_Les_Diablerets,Les Diablerets,1386,base.ch
city_ch_La_Forclaz_VD,La Forclaz VD,1386,base.ch
city_ch_Ollon_VD,Ollon VD,1386,base.ch
city_ch_St_Triphon,St-Triphon,1386,base.ch
city_ch_Panex,Panex,1386,base.ch
city_ch_Collombey,Collombey,1393,base.ch
city_ch_Massongex,Massongex,1393,base.ch
city_ch_Monthey,Monthey,1393,base.ch
city_ch_Choëx,Choëx,1393,base.ch
city_ch_Les_Giettes,Les Giettes,1393,base.ch
city_ch_Troistorrents,Troistorrents,1393,base.ch
city_ch_Val_d'Illiez,Val-d'Illiez,1393,base.ch
city_ch_Champoussin,Champoussin,1393,base.ch
city_ch_Les_Crosets,Les Crosets,1393,base.ch
city_ch_Champery,Champéry,1393,base.ch
city_ch_Morgins,Morgins,1393,base.ch
city_ch_Bex,Bex,1386,base.ch
city_ch_Frenieres_sur_Bex,Frenières-sur-Bex,1386,base.ch
city_ch_Fenalet_sur_Bex,Fenalet-sur-Bex,1386,base.ch
city_ch_Les_Plans_sur_Bex,Les Plans-sur-Bex,1386,base.ch
city_ch_Les_Posses_sur_Bex,Les Posses-sur-Bex,1386,base.ch
city_ch_Gryon,Gryon,1386,base.ch
city_ch_Villars_sur_Ollon,Villars-sur-Ollon,1386,base.ch
city_ch_Arveyes,Arveyes,1386,base.ch
city_ch_Huemoz,Huémoz,1386,base.ch
city_ch_Chesieres,Chesières,1386,base.ch
city_ch_St_Maurice,St-Maurice,1393,base.ch
city_ch_Mex_VS,Mex VS,1393,base.ch
city_ch_Verossaz,Vérossaz,1393,base.ch
city_ch_Lavey_Village,Lavey-Village,1386,base.ch
city_ch_Lavey_les_Bains,Lavey-les-Bains,1386,base.ch
city_ch_Morcles,Morcles,1386,base.ch
city_ch_Muraz_(Collombey),Muraz (Collombey),1393,base.ch
city_ch_Vionnaz,Vionnaz,1393,base.ch
city_ch_Vouvry,Vouvry,1393,base.ch
city_ch_Miex,Miex,1393,base.ch
city_ch_Bouveret,Bouveret,1393,base.ch
city_ch_Les_Evouettes,Les Evouettes,1393,base.ch
city_ch_St_Gingolph,St-Gingolph,1393,base.ch
city_ch_Torgon,Torgon,1393,base.ch
city_ch_Evionnaz,Evionnaz,1393,base.ch
city_ch_Collonges,Collonges,1393,base.ch
city_ch_Vernayaz,Vernayaz,1393,base.ch
city_ch_Dorenaz,Dorénaz,1393,base.ch
city_ch_Charrat,Charrat,1393,base.ch
city_ch_Saxon,Saxon,1393,base.ch
city_ch_Riddes,Riddes,1393,base.ch
city_ch_Ovronnaz,Ovronnaz,1393,base.ch
city_ch_Leytron,Leytron,1393,base.ch
city_ch_Produit_(Leytron),Produit (Leytron),1393,base.ch
city_ch_Montagnon_(Leytron),Montagnon (Leytron),1393,base.ch
city_ch_Dugny_(Leytron),Dugny (Leytron),1393,base.ch
city_ch_Saillon,Saillon,1393,base.ch
city_ch_Iserables,Isérables,1393,base.ch
city_ch_Auddes_sur_Riddes,Auddes-sur-Riddes,1393,base.ch
city_ch_La_Tzoumaz,La Tzoumaz,1393,base.ch
city_ch_Martigny,Martigny,1393,base.ch
city_ch_Martigny_Croix,Martigny-Croix,1393,base.ch
city_ch_Salvan,Salvan,1393,base.ch
city_ch_Les_Granges_(Salvan),Les Granges (Salvan),1393,base.ch
city_ch_Les_Marecottes,Les Marécottes,1393,base.ch
city_ch_Le_Tretien,Le Trétien,1393,base.ch
city_ch_Finhaut,Finhaut,1393,base.ch
city_ch_Le_Châtelard_VS,Le Châtelard VS,1393,base.ch
city_ch_Fully,Fully,1393,base.ch
city_ch_Chemin,Chemin,1393,base.ch
city_ch_Ravoire,Ravoire,1393,base.ch
city_ch_Trient,Trient,1393,base.ch
city_ch_Bovernier,Bovernier,1393,base.ch
city_ch_Les_Valettes_(Bovernier),Les Valettes (Bovernier),1393,base.ch
city_ch_Sembrancher,Sembrancher,1393,base.ch
city_ch_Vens_(Sembrancher),Vens (Sembrancher),1393,base.ch
city_ch_Chamoille_(Sembrancher),Chamoille (Sembrancher),1393,base.ch
city_ch_La_Garde_(Sembrancher),La Garde (Sembrancher),1393,base.ch
city_ch_Le_Châble_VS,Le Châble VS,1393,base.ch
city_ch_Bruson,Bruson,1393,base.ch
city_ch_Verbier,Verbier,1393,base.ch
city_ch_Orsieres,Orsières,1393,base.ch
city_ch_Champex_Lac,Champex-Lac,1393,base.ch
city_ch_Volleges,Vollèges,1393,base.ch
city_ch_Cries_(Volleges),Cries (Vollèges),1393,base.ch
city_ch_Levron,Levron,1393,base.ch
city_ch_Praz_de_Fort,Praz-de-Fort,1393,base.ch
city_ch_La_Fouly_VS,La Fouly VS,1393,base.ch
city_ch_Liddes,Liddes,1393,base.ch
city_ch_Fontaine_Dessus_(Liddes),Fontaine Dessus (Liddes),1393,base.ch
city_ch_Fontaine_Dessous_(Liddes),Fontaine Dessous (Liddes),1393,base.ch
city_ch_Dranse_(Liddes),Dranse (Liddes),1393,base.ch
city_ch_Chandonne_(Liddes),Chandonne (Liddes),1393,base.ch
city_ch_Rive_Haute_(Liddes),Rive Haute (Liddes),1393,base.ch
city_ch_Fornex_(Liddes),Fornex (Liddes),1393,base.ch
city_ch_Les_Moulins_VS_(Liddes),Les Moulins VS (Liddes),1393,base.ch
city_ch_Vicheres_(Liddes),Vichères (Liddes),1393,base.ch
city_ch_Palasuit_(Liddes),Palasuit (Liddes),1393,base.ch
city_ch_Chez_Petit_(Liddes),Chez Petit (Liddes),1393,base.ch
city_ch_Petit_Vicheres_(Liddes),Petit Vichères (Liddes),1393,base.ch
city_ch_Bourg_St_Pierre,Bourg-St-Pierre,1393,base.ch
city_ch_Versegeres,Versegères,1393,base.ch
city_ch_Champsec,Champsec,1393,base.ch
city_ch_Lourtier,Lourtier,1393,base.ch
city_ch_Fionnay,Fionnay,1393,base.ch
city_ch_Sarreyer,Sarreyer,1393,base.ch
city_ch_Sion,Sion,1393,base.ch
city_ch_Chamoson,Chamoson,1393,base.ch
city_ch_Mayens_de_Chamoson,Mayens-de-Chamoson,1393,base.ch
city_ch_Les_Verines_(Chamoson),Les Vérines (Chamoson),1393,base.ch
city_ch_Nemiaz_(Chamoson),Némiaz (Chamoson),1393,base.ch
city_ch_Grugnay_(Chamoson),Grugnay (Chamoson),1393,base.ch
city_ch_St_Pierre_de_Clages,St-Pierre-de-Clages,1393,base.ch
city_ch_Ardon,Ardon,1393,base.ch
city_ch_St_Leonard,St-Léonard,1393,base.ch
city_ch_Uvrier,Uvrier,1393,base.ch
city_ch_Vernamiege,Vernamiège,1393,base.ch
city_ch_Pont_de_la_Morge_(Sion),Pont-de-la-Morge (Sion),1393,base.ch
city_ch_Vetroz,Vétroz,1393,base.ch
city_ch_Conthey,Conthey,1393,base.ch
city_ch_Saviese,Savièse,1393,base.ch
city_ch_Fortunau_(Ayent),Fortunau (Ayent),1393,base.ch
city_ch_Luc_(Ayent),Luc (Ayent),1393,base.ch
city_ch_St_Romain_(Ayent),St-Romain (Ayent),1393,base.ch
city_ch_Saxonne_(Ayent),Saxonne (Ayent),1393,base.ch
city_ch_Villa_(Ayent),Villa (Ayent),1393,base.ch
city_ch_La_Place_(Ayent),La Place (Ayent),1393,base.ch
city_ch_Botyre_(Ayent),Botyre (Ayent),1393,base.ch
city_ch_Blignou_(Ayent),Blignou (Ayent),1393,base.ch
city_ch_Argnou_(Ayent),Argnou (Ayent),1393,base.ch
city_ch_Signese_(Ayent),Signèse (Ayent),1393,base.ch
city_ch_Bramois,Bramois,1393,base.ch
city_ch_Mase,Mase,1393,base.ch
city_ch_St_Martin_VS,St-Martin VS,1393,base.ch
city_ch_Liez_(St_Martin),Liez (St-Martin),1393,base.ch
city_ch_Trogne_(St_Martin),Trogne (St-Martin),1393,base.ch
city_ch_Suen_(St_Martin),Suen (St-Martin),1393,base.ch
city_ch_Eison_(St_Martin),Eison (St-Martin),1393,base.ch
city_ch_Grimisuat,Grimisuat,1393,base.ch
city_ch_Champlan_(Grimisuat),Champlan (Grimisuat),1393,base.ch
city_ch_Anzere,Anzère,1393,base.ch
city_ch_Nax,Nax,1393,base.ch
city_ch_Arbaz,Arbaz,1393,base.ch
city_ch_St_Severin,St-Séverin,1393,base.ch
city_ch_Erde,Erde,1393,base.ch
city_ch_Aven,Aven,1393,base.ch
city_ch_Daillon,Daillon,1393,base.ch
city_ch_Icogne,Icogne,1393,base.ch
city_ch_Lens,Lens,1393,base.ch
city_ch_Vex,Vex,1393,base.ch
city_ch_Euseigne,Euseigne,1393,base.ch
city_ch_Evolene,Evolène,1393,base.ch
city_ch_Lanna,Lanna,1393,base.ch
city_ch_Les_Hauderes,Les Haudères,1393,base.ch
city_ch_La_Tour_VS,La Tour VS,1393,base.ch
city_ch_La_Sage,La Sage,1393,base.ch
city_ch_La_Forclaz_VS,La Forclaz VS,1393,base.ch
city_ch_Villa_(Evolene),Villa (Evolène),1393,base.ch
city_ch_Arolla,Arolla,1393,base.ch
city_ch_Heremence,Hérémence,1393,base.ch
city_ch_Thyon,Thyon,1393,base.ch
city_ch_Les_Collons,Les Collons,1393,base.ch
city_ch_Salins,Salins,1393,base.ch
city_ch_Arvillard_(Salins),Arvillard (Salins),1393,base.ch
city_ch_Pravidondaz_(Salins),Pravidondaz (Salins),1393,base.ch
city_ch_Turin_(Salins),Turin (Salins),1393,base.ch
city_ch_Miseriez_(Salins),Misériez (Salins),1393,base.ch
city_ch_Les_Agettes,Les Agettes,1393,base.ch
city_ch_Les_Mayens_de_Sion,Les Mayens-de-Sion,1393,base.ch
city_ch_La_Vernaz_(Les_Agettes),La Vernaz (Les Agettes),1393,base.ch
city_ch_Crête_à_l'Oeil_(Les_Agettes),Crête-à-l'Oeil (Les Agettes),1393,base.ch
city_ch_Veysonnaz,Veysonnaz,1393,base.ch
city_ch_Clebes_(Nendaz),Clèbes (Nendaz),1393,base.ch
city_ch_Aproz_(Nendaz),Aproz (Nendaz),1393,base.ch
city_ch_Basse_Nendaz,Basse-Nendaz,1393,base.ch
city_ch_Fey_(Nendaz),Fey (Nendaz),1393,base.ch
city_ch_Bieudron_(Nendaz),Bieudron (Nendaz),1393,base.ch
city_ch_Condemines_(Nendaz),Condémines (Nendaz),1393,base.ch
city_ch_Saclentse,Saclentse,1393,base.ch
city_ch_Baar_(Nendaz),Baar (Nendaz),1393,base.ch
city_ch_Beuson_(Nendaz),Beuson (Nendaz),1393,base.ch
city_ch_Brignon_(Nendaz),Brignon (Nendaz),1393,base.ch
city_ch_Haute_Nendaz,Haute-Nendaz,1393,base.ch
city_ch_Siviez_(Nendaz),Siviez (Nendaz),1393,base.ch
city_ch_Sornard_(Nendaz),Sornard (Nendaz),1393,base.ch
city_ch_Neuchâtel,Neuchâtel,1392,base.ch
city_ch_Auvernier,Auvernier,1392,base.ch
city_ch_Colombier_NE,Colombier NE,1392,base.ch
city_ch_Bôle,Bôle,1392,base.ch
city_ch_Areuse,Areuse,1392,base.ch
city_ch_Cortaillod,Cortaillod,1392,base.ch
city_ch_Boudry,Boudry,1392,base.ch
city_ch_Rochefort,Rochefort,1392,base.ch
city_ch_Chambrelien,Chambrelien,1392,base.ch
city_ch_Bevaix,Bevaix,1392,base.ch
city_ch_Gorgier,Gorgier,1392,base.ch
city_ch_St_Aubin_Sauges,St-Aubin-Sauges,1392,base.ch
city_ch_Chez_le_Bart,Chez-le-Bart,1392,base.ch
city_ch_Montalchez,Montalchez,1392,base.ch
city_ch_Fresens,Fresens,1392,base.ch
city_ch_Vaumarcus,Vaumarcus,1392,base.ch
city_ch_Peseux,Peseux,1392,base.ch
city_ch_Corcelles_NE,Corcelles NE,1392,base.ch
city_ch_Cormondreche,Cormondrèche,1392,base.ch
city_ch_Montmollin,Montmollin,1392,base.ch
city_ch_Montezillon,Montezillon,1392,base.ch
city_ch_Valangin,Valangin,1392,base.ch
city_ch_Boudevilliers,Boudevilliers,1392,base.ch
city_ch_Fontaines_NE,Fontaines NE,1392,base.ch
city_ch_Fontainemelon,Fontainemelon,1392,base.ch
city_ch_La_Vue_des_Alpes,La Vue-des-Alpes,1392,base.ch
city_ch_Cernier,Cernier,1392,base.ch
city_ch_Chezard_St_Martin,Chézard-St-Martin,1392,base.ch
city_ch_Les_Vieux_Pres,Les Vieux-Prés,1392,base.ch
city_ch_Dombresson,Dombresson,1392,base.ch
city_ch_Villiers,Villiers,1392,base.ch
city_ch_Le_Pâquier_NE,Le Pâquier NE,1392,base.ch
city_ch_Vilars_NE,Vilars NE,1392,base.ch
city_ch_Engollon,Engollon,1392,base.ch
city_ch_Fenin,Fenin,1392,base.ch
city_ch_Saules,Saules,1392,base.ch
city_ch_Savagnier,Savagnier,1392,base.ch
city_ch_Chaumont,Chaumont,1392,base.ch
city_ch_Hauterive_NE,Hauterive NE,1392,base.ch
city_ch_St_Blaise,St-Blaise,1392,base.ch
city_ch_Enges,Enges,1392,base.ch
city_ch_Marin_Epagnier,Marin-Epagnier,1392,base.ch
city_ch_Thielle,Thielle,1392,base.ch
city_ch_Wavre,Wavre,1392,base.ch
city_ch_Cornaux_NE,Cornaux NE,1392,base.ch
city_ch_Cressier_NE,Cressier NE,1392,base.ch
city_ch_Noiraigue,Noiraigue,1392,base.ch
city_ch_Travers,Travers,1392,base.ch
city_ch_Couvet,Couvet,1392,base.ch
city_ch_Môtiers_NE,Môtiers NE,1392,base.ch
city_ch_Boveresse,Boveresse,1392,base.ch
city_ch_Fleurier,Fleurier,1392,base.ch
city_ch_Buttes,Buttes,1392,base.ch
city_ch_Mont_de_Buttes,Mont-de-Buttes,1392,base.ch
city_ch_La_Côte_aux_Fees,La Côte-aux-Fées,1392,base.ch
city_ch_St_Sulpice_NE,St-Sulpice NE,1392,base.ch
city_ch_Les_Sagnettes,Les Sagnettes,1392,base.ch
city_ch_Les_Verrieres,Les Verrières,1392,base.ch
city_ch_Les_Bayards,Les Bayards,1392,base.ch
city_ch_Champ_du_Moulin,Champ-du-Moulin,1392,base.ch
city_ch_Fretereules,Fretereules,1392,base.ch
city_ch_Brot_Dessous,Brot-Dessous,1392,base.ch
city_ch_Les_Geneveys_sur_Coffrane,Les Geneveys-sur-Coffrane,1392,base.ch
city_ch_Coffrane,Coffrane,1392,base.ch
city_ch_Les_Hauts_Geneveys,Les Hauts-Geneveys,1392,base.ch
city_ch_La_Chaux_de_Fonds,La Chaux-de-Fonds,1392,base.ch
city_ch_La_Cibourg,La Cibourg,1392,base.ch
city_ch_La_Sagne_NE,La Sagne NE,1392,base.ch
city_ch_Les_Ponts_de_Martel,Les Ponts-de-Martel,1392,base.ch
city_ch_Petit_Martel,Petit-Martel,1392,base.ch
city_ch_Brot_Plamboz,Brot-Plamboz,1392,base.ch
city_ch_Le_Crêt_du_Locle,Le Crêt-du-Locle,1392,base.ch
city_ch_Les_Planchettes,Les Planchettes,1392,base.ch
city_ch_La_Ferriere,La Ferrière,1388,base.ch
